0,0.9999999997850231
1,0.999999999999996
2,0.9999999999999991
3,1.0
4,0.9999999999986902
5,0.9999999986934711
6,0.999999999999998
7,0.9999998462525318
8,0.9999999999999856
9,1.0
10,0.9999999999999969
11,0.9999999999593128
12,0.9999999998245872
13,0.9999999998514046
14,0.9999999962726698
15,0.9999999999388891
16,0.9999999999999996
17,0.9999999994726323
18,0.9999999999999483
19,0.999999999993108
20,1.0
21,0.9999999999534459
22,0.9999999996967279
23,0.9999999999992051
24,0.9999999999999938
25,0.9999999999999996
26,1.0
27,0.9999999402708077
28,0.9999999999993756
29,0.9999999999984752
30,0.9999999997342215
31,0.9999999999999618
32,0.9999999999875451
33,0.9999999999996951
34,0.9999999999999998
35,0.9999999999999984
36,0.9999999999997562
37,0.9999999999998488
38,0.9999999999999998
39,0.9999999999984726
40,1.0
41,0.9999999997287954
42,0.9999999999999103
43,0.9999999999999896
44,0.9999999999999998
45,0.999999999999946
46,0.9999982231789496
47,0.9999999999846043
48,0.9999999999824198
49,0.9999999997063576
50,0.9999999999999956
51,1.0
52,0.9999999994884752
53,0.9999999999999696
54,0.9999999999996039
55,1.0
56,0.9999999997670339
57,0.9999999999961369
58,0.9999999999996276
59,0.9999974130784217
60,1.0
61,0.9999999999999973
62,0.9999999999926696
63,0.9999999997496503
64,1.0
65,0.9999999997995599
66,0.9999999999999993
67,1.0
68,1.0
69,1.0
70,0.9999914823147303
71,0.9999999999999858
72,0.9999999999842781
73,0.9999999999999998
74,0.9999999999999987
75,0.9999999999999984
76,0.9999999999999345
77,0.9999999999999887
78,0.9999999999412303
79,0.9999999955392036
80,0.9999999999538411
81,0.9999999997325171
82,1.0
83,0.9999999999998141
84,0.999999999999994
85,0.9999999999991498
86,0.99999999999333
87,1.0
88,0.999999999999998
89,0.9999999999999984
90,0.9999999999990645
91,0.9999999999965334
92,0.9999999999984497
93,0.9999999999999307
94,0.9999999999999785
95,0.9999999999998692
96,0.9999999999999996
97,1.0
98,0.9999999999999758
99,1.0
100,0.9999999999999372
101,0.9999999996730964
102,0.9999999958035182
103,0.9999999999999996
104,0.9999999999997065
105,0.9999999999931752
106,0.999999999999998
